category,index,probe_path,subcategory,label,n,correctAns_mean,correctAns_raw,discrim_resptime_mean,discrim_resptime_raw,discrim_resptime_std,image_onset_time_mean,image_onset_time_raw,image_onset_time_std,jitter1_mean,jitter1_raw,jitter2_mean,jitter2_raw,probeFrames_raw,response.corr_mean,response.corr_raw,response.corr_std,response.keys_raw,response.rt_mean,response.rt_raw,response.rt_std,response_window_raw,visibil_resptime_mean,visibil_resptime_raw,visibil_resptime_std,visible.corr_mean,visible.corr_raw,visible.corr_std,visible.keys_raw,visible.rt_mean,visible.rt_raw,visible.rt_std,order
Nonliving_Things,30,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/fondue_7.jpg,Kitchen_Uten,fondue,1.0,1.0,1,425.768615723,425.76861572265625,0.0,422.818664551,422.81866455078125,0.0,2.5,2.5,8.0,8.0,1,0.0,0.0,0.0,'2',0.560248732567,0.5602487325668335,0.0,'nV_V',427.279296875,427.279296875,0.0,1.0,1.0,0.0,'1',0.660411536694,0.660411536693573,0.0,31.0
Nonliving_Things,53,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Buildings/mill_18.jpg,Buildings,mill,1.0,2.0,2,360.808959961,360.8089599609375,0.0,358.359008789,358.3590087890625,0.0,2.0,2.0,6.5,6.5,1,1.0,1.0,0.0,'2',0.640175521374,0.6401755213737488,0.0,'V_nV',362.319488525,362.3194885253906,0.0,1.0,1.0,0.0,'1',0.970332920551,0.9703329205513,0.0,26.0
Living_Things,16,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/cheetah_7.jpg,Animals,cheetah,1.0,1.0,1,228.829559326,228.82955932617188,0.0,225.839614868,225.83961486816406,0.0,2.5,2.5,7.0,7.0,4,0.0,0.0,0.0,'2',1.03029322624,1.0302932262420654,0.0,'V_nV',230.340103149,230.34010314941406,0.0,1.0,1.0,0.0,'1',0.770298540592,0.7702985405921936,0.0,16.0
Nonliving_Things,19,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/couch_14.jpg,Furniture,couch,1.0,1.0,1,307.69921875,307.69921875,0.0,305.709228516,305.709228515625,0.0,1.5,1.5,6.0,6.0,5,0.0,0.0,0.0,'2',0.910245656967,0.9102456569671631,0.0,'nV_V',309.209747314,309.2097473144531,0.0,1.0,1.0,0.0,'1',0.630288243294,0.6302882432937622,0.0,22.0
Nonliving_Things,22,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/cup_16.jpg,Kitchen_Uten,cup,1.0,2.0,2,268.519378662,268.5193786621094,0.0,266.06942749,266.0694274902344,0.0,2.0,2.0,6.0,6.0,1,0.0,0.0,0.0,'1',0.570305109024,0.5703051090240479,0.0,'V_nV',270.029907227,270.0299072265625,0.0,1.0,1.0,0.0,'1',0.430302798748,0.43030279874801636,0.0,19.0
Nonliving_Things,28,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Buildings/factory_6.jpg,Buildings,factory,1.0,2.0,2,133.020004272,133.02000427246094,0.0,131.070083618,131.07008361816406,0.0,1.5,1.5,6.5,6.5,'1.0',0.0,0.0,0.0,'1',1.020154953,1.0201549530029297,0.0,'V_nV',134.530639648,134.5306396484375,0.0,1.0,1.0,0.0,'1',0.400295227766,0.400295227766037,0.0,9.0
Nonliving_Things,36,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Musical_Inst/guitar_16.jpg,Musical_Inst,guitar,1.0,1.0,1,80.4202804565,80.42028045654297,0.0,76.8903045654,76.89030456542969,0.0,3.0,3.0,7.5,7.5,'8.0',1.0,1.0,0.0,'1',0.730084478855,0.7300844788551331,0.0,'nV_V',81.9307937622,81.93079376220703,0.0,0.0,0.0,0.0,'3',0.39009898901,0.3900989890098572,0.0,5.0
Living_Things,20,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/cow_24.jpg,Animals,cow,1.0,2.0,2,198.529693604,198.52969360351562,0.0,196.529815674,196.52981567382812,0.0,1.5,1.5,7.0,7.0,5,1.0,1.0,0.0,'2',0.830344319344,0.8303443193435669,0.0,'nV_V',200.040298462,200.04029846191406,0.0,0.0,0.0,0.0,'3',1.34040653706,1.3404065370559692,0.0,14.0
Nonliving_Things,58,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Buildings/palace_20.jpg,Buildings,palace,1.0,1.0,1,374.228881836,374.2288818359375,0.0,371.728942871,371.72894287109375,0.0,2.0,2.0,6.5,6.5,4,1.0,1.0,0.0,'1',0.690285921097,0.6902859210968018,0.0,'nV_V',375.739562988,375.73956298828125,0.0,1.0,1.0,0.0,'1',0.860320448875,0.8603204488754272,0.0,27.0
Nonliving_Things,29,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/filling-cabinet_6.jpg,Furniture,filling-cabinet,1.0,2.0,2,294.799255371,294.79925537109375,0.0,291.839324951,291.8393249511719,0.0,2.5,2.5,6.5,6.5,2,1.0,1.0,0.0,'2',0.480295062065,0.4802950620651245,0.0,'V_nV',296.309814453,296.309814453125,0.0,1.0,1.0,0.0,'1',0.0702946260571,0.07029462605714798,0.0,21.0
Living_Things,26,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/duck_0.jpg,Birds,duck,1.0,2.0,2,280.919311523,280.9193115234375,0.0,278.93939209,278.93939208984375,0.0,1.5,1.5,6.5,6.5,4,1.0,1.0,0.0,'2',0.710296034813,0.7102960348129272,0.0,'nV_V',282.429840088,282.4298400878906,0.0,0.0,0.0,0.0,'3',0.420294642448,0.4202946424484253,0.0,20.0
Living_Things,21,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/crab_0.jpg,Marine_creatures,crab,1.0,2.0,2,255.649429321,255.64942932128906,0.0,253.16947937,253.1694793701172,0.0,2.0,2.0,6.0,6.0,3,1.0,1.0,0.0,'2',0.59028917551,0.5902891755104065,0.0,'nV_V',257.159973145,257.15997314453125,0.0,0.0,0.0,0.0,'3',0.300277292728,0.3002772927284241,0.0,18.0
Living_Things,80,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/sperm-whale_12.jpg,Marine_creatures,sperm-whale,1.0,2.0,2,387.138793945,387.1387939453125,0.0,385.148864746,385.14886474609375,0.0,1.5,1.5,6.0,6.0,5,1.0,1.0,0.0,'2',0.780244886875,0.7802448868751526,0.0,'nV_V',388.649353027,388.64935302734375,0.0,0.0,0.0,0.0,'3',0.530324578285,0.5303245782852173,0.0,28.0
Living_Things,27,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/elephant_16.jpg,Animals,elephant,1.0,1.0,1,94.3801803589,94.38018035888672,0.0,92.3402709961,92.34027099609375,0.0,1.5,1.5,6.5,6.5,'6.0',1.0,1.0,0.0,'1',0.69026106596,0.6902610659599304,0.0,'V_nV',95.8907241821,95.8907241821289,0.0,0.0,0.0,0.0,'3',0.240175098181,0.24017509818077087,0.0,6.0
Living_Things,79,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/sparrow_25.jpg,Birds,sparrow,1.0,2.0,2,213.419662476,213.41966247558594,0.0,209.939712524,209.93971252441406,0.0,3.0,3.0,8.0,8.0,2,0.0,0.0,0.0,'1',0.560274541378,0.5602745413780212,0.0,'nV_V',214.930160522,214.93016052246094,0.0,1.0,1.0,0.0,'1',0.410299032927,0.41029903292655945,0.0,15.0
Nonliving_Things,25,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Musical_Inst/drum_18.jpg,Musical_Inst,drum,1.0,2.0,2,400.028747559,400.02874755859375,0.0,397.558807373,397.5588073730469,0.0,2.0,2.0,6.0,6.0,2,1.0,1.0,0.0,'2',0.790287673473,0.7902876734733582,0.0,'V_nV',401.539398193,401.5393981933594,0.0,0.0,0.0,0.0,'2',0.260281294584,0.2602812945842743,0.0,29.0
Living_Things,13,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/cat_16.jpg,Animals,cat,1.0,2.0,2,321.129119873,321.1291198730469,0.0,318.119171143,318.1191711425781,0.0,2.5,2.5,7.5,7.5,7,1.0,1.0,0.0,'2',0.750329554081,0.7503295540809631,0.0,'nV_V',322.639678955,322.6396789550781,0.0,0.0,0.0,0.0,'3',0.630333662033,0.630333662033081,0.0,23.0
Nonliving_Things,35,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Buildings/granary_14.jpg,Buildings,granary,1.0,1.0,1,66.4803237915,66.4803237915039,0.0,64.4903945923,64.49039459228516,0.0,1.5,1.5,6.0,6.0,'5.0',1.0,1.0,0.0,'1',0.950079679489,0.9500796794891357,0.0,'nV_V',67.9908752441,67.99087524414062,0.0,1.0,1.0,0.0,'1',0.810292541981,0.8102925419807434,0.0,4.0
Nonliving_Things,46,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/lamp_18.jpg,Furniture,lamp,1.0,2.0,2,54.0803718567,54.08037185668945,0.0,50.1104316711,50.11043167114258,0.0,3.5,3.5,6.0,6.0,'2.0',1.0,1.0,0.0,'2',0.55029720068,0.550297200679779,0.0,'V_nV',55.5909423828,55.5909423828125,0.0,1.0,1.0,0.0,'1',0.460294902325,0.4602949023246765,0.0,3.0
Living_Things,23,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/dolphin_0.jpg,Marine_creatures,dolphin,1.0,1.0,1,173.689819336,173.6898193359375,0.0,171.709869385,171.70986938476562,0.0,1.5,1.5,6.0,6.0,4,0.0,0.0,0.0,'2',1.0703035593,1.0703035593032837,0.0,'V_nV',175.200424194,175.20042419433594,0.0,1.0,1.0,0.0,'1',0.660351455212,0.6603514552116394,0.0,12.0
Nonliving_Things,31,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/frying-pan_3.jpg,Kitchen_Uten,frying-pan,1.0,2.0,2,242.749481201,242.74948120117188,0.0,240.249542236,240.24954223632812,0.0,2.0,2.0,6.0,6.0,5,1.0,1.0,0.0,'2',1.18029046059,1.1802904605865479,0.0,'V_nV',244.260055542,244.2600555419922,0.0,0.0,0.0,0.0,'3',0.280299276114,0.28029927611351013,0.0,17.0
Living_Things,85,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/toucan_25.jpg,Birds,toucan,1.0,2.0,2,347.438995361,347.4389953613281,0.0,345.469055176,345.46905517578125,0.0,1.5,1.5,6.5,6.5,3,0.0,0.0,0.0,'1',1.09032642841,1.0903264284133911,0.0,'nV_V',348.949584961,348.9495849609375,0.0,0.0,0.0,0.0,'3',0.490304797888,0.4903047978878021,0.0,25.0

extraInfo
n_square,32
expName,Expt_DEF
probeFrames,4
participant,patxi
frameRate,99.9978299724
date,2019_Mar_25_1754
session,005
premask_dur,20
postmask_dur,20
block,3
