category,index,probe_path,subcategory,label,n,correctAns_mean,correctAns_raw,discrim_resptime_mean,discrim_resptime_raw,discrim_resptime_std,image_onset_time_mean,image_onset_time_raw,image_onset_time_std,jitter1_mean,jitter1_raw,jitter2_mean,jitter2_raw,probeFrames_mean,probeFrames_raw,probeFrames_std,response.corr_mean,response.corr_raw,response.corr_std,response.keys_raw,response.rt_mean,response.rt_raw,response.rt_std,response_window_raw,visibil_resptime_mean,visibil_resptime_raw,visibil_resptime_std,visible.corr_mean,visible.corr_raw,visible.corr_std,visible.keys_raw,visible.rt_mean,visible.rt_raw,visible.rt_std,order
Nonliving_Things,28,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Buildings/factory_13.jpg,Buildings,factory,1.0,1.0,1,260.818054199,260.81805419921875,0.0,258.538116455,258.5381164550781,0.0,2.0,2.0,7.0,7.0,4.0,4.0,0.0,1.0,1.0,0.0,'1',0.700299024582,0.7002990245819092,0.0,'nV_V',262.328582764,262.3285827636719,0.0,0.0,0.0,0.0,'2',1.21029794216,1.21029794216156,0.0,19.0
Living_Things,23,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/dolphin_7.jpg,Marine_creatures,dolphin,1.0,2.0,2,377.467498779,377.4674987792969,0.0,374.157562256,374.1575622558594,0.0,3.0,3.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,'1',1.07030439377,1.0703043937683105,0.0,'nV_V',378.978057861,378.9780578613281,0.0,1.0,1.0,0.0,'1',0.700299561024,0.7002995610237122,0.0,28.0
Nonliving_Things,25,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Musical_Inst/drum_16.jpg,Musical_Inst,drum,1.0,2.0,2,208.258300781,208.25830078125,0.0,206.468353271,206.46835327148438,0.0,1.5,1.5,8.0,8.0,5.0,5.0,0.0,1.0,1.0,0.0,'2',1.18029212952,1.1802921295166016,0.0,'V_nV',209.768920898,209.7689208984375,0.0,0.0,0.0,0.0,'3',0.700255930424,0.7002559304237366,0.0,15.0
Nonliving_Things,41,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Buildings/house_19.jpg,Buildings,house,1.0,2.0,2,104.578804016,104.57880401611328,0.0,102.298843384,102.29884338378906,0.0,2.0,2.0,7.0,7.0,5.0,5.0,0.0,1.0,1.0,0.0,'2',0.630304396152,0.6303043961524963,0.0,'V_nV',106.089370728,106.08937072753906,0.0,0.0,0.0,0.0,'3',0.100298166275,0.10029816627502441,0.0,7.0
Living_Things,4,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/barn-owl_23.jpg,Birds,barn-owl,1.0,2.0,2,78.0489349365,78.04893493652344,0.0,75.2389755249,75.23897552490234,0.0,2.5,2.5,8.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,'1',0.710305869579,0.7103058695793152,0.0,'nV_V',79.559463501,79.55946350097656,0.0,1.0,1.0,0.0,'1',0.790289223194,0.7902892231941223,0.0,5.0
Living_Things,84,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/tiger_26.jpg,Animals,tiger,1.0,1.0,1,313.917877197,313.9178771972656,0.0,312.107849121,312.10784912109375,0.0,1.5,1.5,6.0,6.0,6.0,6.0,0.0,1.0,1.0,0.0,'1',0.730343341827,0.7303433418273926,0.0,'V_nV',315.428405762,315.42840576171875,0.0,0.0,0.0,0.0,'2',0.30037176609,0.30037176609039307,0.0,23.0
Living_Things,16,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/cheetah_24.jpg,Animals,cheetah,1.0,2.0,2,247.318115234,247.318115234375,0.0,245.018173218,245.01817321777344,0.0,2.0,2.0,7.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,'1',1.28016853333,1.2801685333251953,0.0,'nV_V',248.828735352,248.8287353515625,0.0,1.0,1.0,0.0,'1',0.720305740833,0.7203057408332825,0.0,18.0
Nonliving_Things,54,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/motorbike_26.jpg,Vehicles,motorbike,1.0,1.0,1,52.0390510559,52.0390510559082,0.0,50.2491226196,50.249122619628906,0.0,1.5,1.5,6.5,6.5,3.0,3.0,0.0,1.0,1.0,0.0,'1',0.660302519798,0.6603025197982788,0.0,'nV_V',53.5496253967,53.549625396728516,0.0,0.0,0.0,0.0,'2',0.210302487016,0.21030248701572418,0.0,3.0
Living_Things,20,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/cow_11.jpg,Animals,cow,1.0,1.0,1,389.487457275,389.4874572753906,0.0,387.6875,387.6875,0.0,1.5,1.5,6.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,'2',0.610304832458,0.6103048324584961,0.0,'V_nV',390.998046875,390.998046875,0.0,0.0,0.0,0.0,'3',0.270301192999,0.2703011929988861,0.0,29.0
Living_Things,26,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/duck_17.jpg,Birds,duck,1.0,1.0,1,326.427825928,326.4278259277344,0.0,324.1378479,324.1378479003906,0.0,2.0,2.0,6.0,6.0,5.0,5.0,0.0,1.0,1.0,0.0,'1',0.520296275616,0.5202962756156921,0.0,'V_nV',327.938323975,327.9383239746094,0.0,0.0,0.0,0.0,'3',0.030300911516,0.030300911515951157,0.0,24.0
Nonliving_Things,35,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Buildings/granary_10.jpg,Buildings,granary,1.0,1.0,1,415.477325439,415.4773254394531,0.0,413.697387695,413.6973876953125,0.0,1.5,1.5,6.0,6.0,4.0,4.0,0.0,1.0,1.0,0.0,'1',0.660306632519,0.6603066325187683,0.0,'nV_V',416.987915039,416.9879150390625,0.0,0.0,0.0,0.0,'2',0.330299645662,0.33029964566230774,0.0,31.0
Living_Things,79,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/sparrow_14.jpg,Birds,sparrow,1.0,2.0,2,287.847930908,287.8479309082031,0.0,285.537994385,285.5379943847656,0.0,2.0,2.0,7.0,7.0,5.0,5.0,0.0,1.0,1.0,0.0,'2',1.02037966251,1.020379662513733,0.0,'nV_V',289.358459473,289.35845947265625,0.0,1.0,1.0,0.0,'1',0.46037504077,0.460375040769577,0.0,21.0
Nonliving_Things,46,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/lamp_11.jpg,Furniture,lamp,1.0,2.0,2,145.638641357,145.63864135742188,0.0,142.848678589,142.8486785888672,0.0,2.5,2.5,6.0,6.0,3.0,3.0,0.0,1.0,1.0,0.0,'2',1.05030572414,1.050305724143982,0.0,'V_nV',147.149139404,147.14913940429688,0.0,1.0,1.0,0.0,'1',0.730286002159,0.7302860021591187,0.0,10.0
Living_Things,13,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/cat_0.jpg,Animals,cat,1.0,1.0,1,183.7084198,183.7084197998047,0.0,181.918457031,181.91845703125,0.0,1.5,1.5,6.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,'2',0.910308301449,0.910308301448822,0.0,'V_nV',185.218963623,185.21896362304688,0.0,1.0,1.0,0.0,'1',0.380302429199,0.38030242919921875,0.0,13.0
Nonliving_Things,58,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Buildings/palace_8.jpg,Buildings,palace,1.0,2.0,2,339.437683105,339.43768310546875,0.0,336.647735596,336.6477355957031,0.0,2.5,2.5,6.5,6.5,3.0,3.0,0.0,1.0,1.0,0.0,'2',0.550309896469,0.5503098964691162,0.0,'V_nV',340.948242188,340.9482421875,0.0,1.0,1.0,0.0,'1',0.120305724442,0.12030572444200516,0.0,25.0
Nonliving_Things,29,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/filling-cabinet_4.jpg,Furniture,filling-cabinet,1.0,1.0,1,12.9992351532,12.999235153198242,0.0,11.209280014,11.209280014038086,0.0,1.5,1.5,6.0,6.0,3.0,3.0,0.0,1.0,1.0,0.0,'1',0.960302889347,0.9603028893470764,0.0,'nV_V',14.5101175308,14.510117530822754,0.0,1.0,1.0,0.0,'1',0.360305041075,0.3603050410747528,0.0,0.0
Living_Things,21,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/crab_1.jpg,Marine_creatures,crab,1.0,2.0,2,132.128707886,132.1287078857422,0.0,129.308746338,129.30874633789062,0.0,2.5,2.5,6.5,6.5,6.0,6.0,0.0,1.0,1.0,0.0,'2',0.870338857174,0.8703388571739197,0.0,'nV_V',133.639205933,133.6392059326172,0.0,0.0,0.0,0.0,'3',0.430350780487,0.43035078048706055,0.0,9.0
Living_Things,80,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/sperm-whale_23.jpg,Marine_creatures,sperm-whale,1.0,2.0,2,196.24836731,196.2483673095703,0.0,193.928405762,193.92840576171875,0.0,2.0,2.0,6.0,6.0,6.0,6.0,0.0,1.0,1.0,0.0,'2',0.570314109325,0.5703141093254089,0.0,'nV_V',197.758895874,197.75889587402344,0.0,0.0,0.0,0.0,'2',0.220301508904,0.22030150890350342,0.0,14.0

extraInfo
n_square,32
expName,Expt_DEF
probeFrames,3
participant,
frameRate,100.001171874
date,2019_Mar_25_1725
session,004
premask_dur,20
postmask_dur,20
block,3
