response,rt_response,visibility,rt_visibility,correct_answer,category,subcategory,label,response_previous,rt_response_previous,visibility_previous,rt_visibility_previous,correct_answer_previous,category_previous,subcategory_previous,label_previous,sub,session,block
1,1.1703147888183594,1,0.6603650450706482,0.0,Living_Things,Birds,rooster,1,0.8303296566009521,2,0.7503273487091064,1.0,Living_Things,Birds,hummingbird,sub-04,14,1
2,0.6603595018386841,3,0.2603236734867096,1.0,Living_Things,Animals,hippopotamus,1,1.1703147888183594,1,0.6603650450706482,0.0,Living_Things,Birds,rooster,sub-04,14,1
1,0.9003615975379944,1,0.580323338508606,1.0,Living_Things,Marine_creatures,pomfret,2,0.6603595018386841,3,0.2603236734867096,1.0,Living_Things,Animals,hippopotamus,sub-04,14,1
1,0.7203470468521118,3,0.2403414994478225,1.0,Nonliving_Things,Furniture,sofa,1,0.9003615975379944,1,0.580323338508606,1.0,Living_Things,Marine_creatures,pomfret,sub-04,14,1
1,0.4803345501422882,3,0.2803274691104889,1.0,Nonliving_Things,Kitchen_Uten,saucepan,1,0.7203470468521118,3,0.2403414994478225,1.0,Nonliving_Things,Furniture,sofa,sub-04,14,1
2,0.5803244709968567,3,0.3903129696846008,1.0,Nonliving_Things,Musical_Inst,trumpet,1,0.4803345501422882,3,0.2803274691104889,1.0,Nonliving_Things,Kitchen_Uten,saucepan,sub-04,14,1
1,0.8603256940841675,2,0.9401935935020448,1.0,Nonliving_Things,Kitchen_Uten,small-saucepan,2,0.5803244709968567,3,0.3903129696846008,1.0,Nonliving_Things,Musical_Inst,trumpet,sub-04,14,1
2,0.6303901076316833,2,0.4703236222267151,1.0,Living_Things,Marine_creatures,manatee,2,0.6603347063064575,1,0.3903201222419739,0.0,Living_Things,Marine_creatures,narwhal,sub-04,14,2
1,1.040390133857727,1,0.3501507341861725,0.0,Living_Things,Animals,lynx,2,0.6303901076316833,2,0.4703236222267151,1.0,Living_Things,Marine_creatures,manatee,sub-04,14,2
1,0.8403724431991577,2,0.6503137946128845,1.0,Nonliving_Things,Furniture,bed,1,1.040390133857727,1,0.3501507341861725,0.0,Living_Things,Animals,lynx,sub-04,14,2
1,1.160183072090149,1,1.0603193044662476,0.0,Nonliving_Things,Furniture,bedside-table,1,0.8403724431991577,2,0.6503137946128845,1.0,Nonliving_Things,Furniture,bed,sub-04,14,2
1,0.9703243374824524,3,0.8403223156929016,1.0,Living_Things,Birds,partridge,1,1.160183072090149,1,1.0603193044662476,0.0,Nonliving_Things,Furniture,bedside-table,sub-04,14,2
2,0.6402713656425476,3,0.9003252983093262,1.0,Nonliving_Things,Furniture,bookcase,1,0.9703243374824524,3,0.8403223156929016,1.0,Living_Things,Birds,partridge,sub-04,14,2
1,0.6003291010856628,1,0.4303314089775085,0.0,Nonliving_Things,Buildings,church,2,0.6402713656425476,3,0.9003252983093262,1.0,Nonliving_Things,Furniture,bookcase,sub-04,14,2
2,0.9603198766708374,1,0.6703117489814758,0.0,Living_Things,Birds,ostrich,1,0.6003291010856628,1,0.4303314089775085,0.0,Nonliving_Things,Buildings,church,sub-04,14,2
2,0.6603245139122009,3,0.4703200757503509,1.0,Nonliving_Things,Vehicles,plane,2,0.9603198766708374,1,0.6703117489814758,0.0,Living_Things,Birds,ostrich,sub-04,14,2
2,0.8903250098228455,1,0.4303272664546966,1.0,Nonliving_Things,Furniture,armchair,2,0.6603245139122009,3,0.4703200757503509,1.0,Nonliving_Things,Vehicles,plane,sub-04,14,2
2,0.560271680355072,3,0.2503040730953216,0.0,Nonliving_Things,Vehicles,bus,2,0.8903250098228455,1,0.4303272664546966,1.0,Nonliving_Things,Furniture,armchair,sub-04,14,2
2,0.5903280377388,3,0.3702730536460876,1.0,Nonliving_Things,Furniture,Chest-of-drawers,2,0.560271680355072,3,0.2503040730953216,0.0,Nonliving_Things,Vehicles,bus,sub-04,14,2
1,0.9503151774406432,1,0.3003658056259155,1.0,Living_Things,Birds,owl,2,0.5903280377388,3,0.3702730536460876,1.0,Nonliving_Things,Furniture,Chest-of-drawers,sub-04,14,2
1,0.7203601598739624,2,0.9103594422340392,0.0,Living_Things,Birds,magpie,1,0.9503151774406432,1,0.3003658056259155,1.0,Living_Things,Birds,owl,sub-04,14,2
1,0.870376467704773,1,0.4003171324729919,0.0,Living_Things,Animals,turtle,1,0.7203601598739624,2,0.9103594422340392,0.0,Living_Things,Birds,magpie,sub-04,14,2
2,0.5400852560997009,3,0.3203542232513428,1.0,Nonliving_Things,Kitchen_Uten,coking-pot,1,0.870376467704773,1,0.4003171324729919,0.0,Living_Things,Animals,turtle,sub-04,14,2
2,0.7003241181373596,1,0.3203144967556,1.0,Nonliving_Things,Musical_Inst,piano,2,0.5400852560997009,3,0.3203542232513428,1.0,Nonliving_Things,Kitchen_Uten,coking-pot,sub-04,14,2
2,0.830322802066803,2,1.0103225708007812,1.0,Living_Things,Birds,penguin,2,0.7003241181373596,1,0.3203144967556,1.0,Nonliving_Things,Musical_Inst,piano,sub-04,14,2
1,0.920281708240509,1,0.4500973224639892,1.0,Nonliving_Things,Buildings,cathedral,2,0.830322802066803,2,1.0103225708007812,1.0,Living_Things,Birds,penguin,sub-04,14,2
2,0.6803237199783325,3,0.9203354716300964,1.0,Living_Things,Animals,rhino,1,0.920281708240509,1,0.4500973224639892,1.0,Nonliving_Things,Buildings,cathedral,sub-04,14,2
1,1.0403209924697876,1,0.4602693617343902,1.0,Nonliving_Things,Furniture,chair,2,0.6803237199783325,3,0.9203354716300964,1.0,Living_Things,Animals,rhino,sub-04,14,2
1,0.910194993019104,3,1.110309600830078,1.0,Living_Things,Birds,pigeon,1,1.0403209924697876,1,0.4602693617343902,1.0,Nonliving_Things,Furniture,chair,sub-04,14,2
2,0.7503260970115662,1,0.4003181159496307,0.0,Living_Things,Animals,lioness,1,0.910194993019104,3,1.110309600830078,1.0,Living_Things,Birds,pigeon,sub-04,14,2
2,0.9103225469589232,2,1.080324411392212,1.0,Nonliving_Things,Vehicles,car,2,0.7503260970115662,1,0.4003181159496307,0.0,Living_Things,Animals,lioness,sub-04,14,2
2,0.9302678108215332,1,0.5603199601173401,1.0,Nonliving_Things,Buildings,castle,2,0.9103225469589232,2,1.080324411392212,1.0,Nonliving_Things,Vehicles,car,sub-04,14,2
1,0.7500972747802734,1,0.5603799819946289,1.0,Living_Things,Birds,raven,2,0.9302678108215332,1,0.5603199601173401,1.0,Nonliving_Things,Buildings,castle,sub-04,14,2
1,1.0001850128173828,2,0.3700905442237854,1.0,Living_Things,Birds,pelican,1,0.7500972747802734,1,0.5603799819946289,1.0,Living_Things,Birds,raven,sub-04,14,2
2,0.6203320622444153,3,0.350385308265686,1.0,Nonliving_Things,Vehicles,boat,1,1.0001850128173828,2,0.3700905442237854,1.0,Living_Things,Birds,pelican,sub-04,14,2
2,0.8103765249252319,1,0.4003740847110748,0.0,Living_Things,Birds,seagull,2,0.6203320622444153,3,0.350385308265686,1.0,Nonliving_Things,Vehicles,boat,sub-04,14,2
1,0.6403116583824158,3,0.4503281712532043,1.0,Living_Things,Marine_creatures,shark,2,0.8103765249252319,1,0.4003740847110748,0.0,Living_Things,Birds,seagull,sub-04,14,2
2,0.6203141808509827,1,0.1803495436906814,1.0,Nonliving_Things,Tools,axe,1,0.6403116583824158,3,0.4503281712532043,1.0,Living_Things,Marine_creatures,shark,sub-04,14,2
2,0.760458767414093,1,0.3503729403018951,0.0,Nonliving_Things,Buildings,palace,2,0.5804390907287598,1,0.270440936088562,1.0,Living_Things,Birds,duck,sub-04,14,3
2,0.6904687881469727,2,0.8003585934638977,1.0,Nonliving_Things,Furniture,filling-cabinet,2,0.760458767414093,1,0.3503729403018951,0.0,Nonliving_Things,Buildings,palace,sub-04,14,3
2,0.5004416704177856,3,0.2404139190912246,1.0,Nonliving_Things,Furniture,lamp,2,0.6904687881469727,2,0.8003585934638977,1.0,Nonliving_Things,Furniture,filling-cabinet,sub-04,14,3
2,0.6303046941757202,1,0.52032470703125,0.0,Living_Things,Animals,cat,2,0.5004416704177856,3,0.2404139190912246,1.0,Nonliving_Things,Furniture,lamp,sub-04,14,3
1,0.4703158140182495,3,0.3203203976154327,1.0,Living_Things,Marine_creatures,sperm-whale,2,0.6303046941757202,1,0.52032470703125,0.0,Living_Things,Animals,cat,sub-04,14,3
2,0.8103492856025696,1,0.2803283631801605,1.0,Living_Things,Animals,elephant,1,0.4703158140182495,3,0.3203203976154327,1.0,Living_Things,Marine_creatures,sperm-whale,sub-04,14,3
2,0.7803255915641785,1,0.34030681848526,0.0,Nonliving_Things,Buildings,mill,2,0.8103492856025696,1,0.2803283631801605,1.0,Living_Things,Animals,elephant,sub-04,14,3
1,0.6303263902664185,1,0.3003340661525726,0.0,Living_Things,Animals,tapir,2,0.7803255915641785,1,0.34030681848526,0.0,Nonliving_Things,Buildings,mill,sub-04,14,3
1,0.580321192741394,3,0.1203131973743438,1.0,Living_Things,Marine_creatures,crab,1,0.6303263902664185,1,0.3003340661525726,0.0,Living_Things,Animals,tapir,sub-04,14,3
1,0.5103374719619751,2,0.210103154182434,0.0,Living_Things,Marine_creatures,dolphin,1,0.580321192741394,3,0.1203131973743438,1.0,Living_Things,Marine_creatures,crab,sub-04,14,3
1,0.8103237748146057,2,0.3003186285495758,1.0,Living_Things,Insects,dragonfly,1,0.5103374719619751,2,0.210103154182434,0.0,Living_Things,Marine_creatures,dolphin,sub-04,14,3
2,0.6801849007606506,1,0.2502809166908264,0.0,Nonliving_Things,Furniture,lectern,1,0.8103237748146057,2,0.3003186285495758,1.0,Living_Things,Insects,dragonfly,sub-04,14,3
1,0.5200955271720886,3,0.3203451335430145,1.0,Nonliving_Things,Musical_Inst,drum,2,0.6801849007606506,1,0.2502809166908264,0.0,Nonliving_Things,Furniture,lectern,sub-04,14,3
2,0.5902033448219299,1,0.7700924277305603,1.0,Nonliving_Things,Kitchen_Uten,fondue,1,0.5200955271720886,3,0.3203451335430145,1.0,Nonliving_Things,Musical_Inst,drum,sub-04,14,3
2,0.5604456067085266,1,0.2104439586400985,1.0,Living_Things,Insects,butterfly,2,0.5902033448219299,1,0.7700924277305603,1.0,Nonliving_Things,Kitchen_Uten,fondue,sub-04,14,3
1,0.9003931283950806,3,0.8704130053520203,0.0,Nonliving_Things,Furniture,couch,2,0.5604456067085266,1,0.2104439586400985,1.0,Living_Things,Insects,butterfly,sub-04,14,3
2,0.9800973534584044,2,0.9300923943519592,0.0,Nonliving_Things,Musical_Inst,guitar,1,0.9003931283950806,3,0.8704130053520203,0.0,Nonliving_Things,Furniture,couch,sub-04,14,3
1,0.8301904201507568,1,0.4203092157840729,0.0,Nonliving_Things,Kitchen_Uten,frying-pan,2,0.9800973534584044,2,0.9300923943519592,0.0,Nonliving_Things,Musical_Inst,guitar,sub-04,14,3
2,0.9602016806602478,3,0.4903255403041839,1.0,Nonliving_Things,Buildings,house,1,0.8301904201507568,1,0.4203092157840729,0.0,Nonliving_Things,Kitchen_Uten,frying-pan,sub-04,14,3
1,1.0303118228912354,1,0.3903230130672455,1.0,Living_Things,Birds,barn-owl,2,0.9602016806602478,3,0.4903255403041839,1.0,Nonliving_Things,Buildings,house,sub-04,14,3
1,0.8703129887580872,2,0.8502861261367798,1.0,Living_Things,Animals,tiger,1,1.0303118228912354,1,0.3903230130672455,1.0,Living_Things,Birds,barn-owl,sub-04,14,3
2,0.5903259515762329,2,0.2003208398818969,1.0,Living_Things,Animals,cow,1,0.8703129887580872,2,0.8502861261367798,1.0,Living_Things,Animals,tiger,sub-04,14,3
1,0.9403221607208252,2,0.8003225922584534,1.0,Nonliving_Things,Buildings,granary,2,0.5903259515762329,2,0.2003208398818969,1.0,Living_Things,Animals,cow,sub-04,14,3
2,0.5103278160095215,1,0.2503224909305572,0.0,Nonliving_Things,Buildings,factory,1,0.9403221607208252,2,0.8003225922584534,1.0,Nonliving_Things,Buildings,granary,sub-04,14,3
1,0.6703321933746338,2,0.2503227591514587,1.0,Living_Things,Animals,cheetah,2,0.5103278160095215,1,0.2503224909305572,0.0,Nonliving_Things,Buildings,factory,sub-04,14,3
1,0.6003184914588928,2,0.2203221768140792,0.0,Living_Things,Animals,armadillo,1,0.6703321933746338,2,0.2503227591514587,1.0,Living_Things,Animals,cheetah,sub-04,14,3
1,0.5403241515159607,1,0.2603293359279632,0.0,Nonliving_Things,Kitchen_Uten,cup,1,0.6003184914588928,2,0.2203221768140792,0.0,Living_Things,Animals,armadillo,sub-04,14,3
1,0.9403622150421144,2,1.1803467273712158,1.0,Nonliving_Things,Tools,hammer,1,0.5403241515159607,1,0.2603293359279632,0.0,Nonliving_Things,Kitchen_Uten,cup,sub-04,14,3
1,0.4703302979469299,3,0.2903598248958587,1.0,Nonliving_Things,Vehicles,motorbike,1,0.9403622150421144,2,1.1803467273712158,1.0,Nonliving_Things,Tools,hammer,sub-04,14,3
2,0.5803329348564148,1,0.3703351616859436,1.0,Living_Things,Birds,sparrow,1,0.4703302979469299,3,0.2903598248958587,1.0,Nonliving_Things,Vehicles,motorbike,sub-04,14,3
2,1.4303138256072998,1,0.5803357362747192,1.0,Living_Things,Birds,toucan,2,0.5803329348564148,1,0.3703351616859436,1.0,Living_Things,Birds,sparrow,sub-04,14,3
2,0.6603226065635681,1,0.5401001572608948,0.0,Living_Things,Animals,hippopotamus,2,0.7004104256629944,2,0.6804224848747253,0.0,Nonliving_Things,Musical_Inst,violin,sub-04,15,1
1,0.7501980066299438,3,1.2303210496902466,1.0,Living_Things,Marine_creatures,killer-whale,2,0.6603226065635681,1,0.5401001572608948,0.0,Living_Things,Animals,hippopotamus,sub-04,15,1
2,0.5703218579292297,1,0.2603283524513244,1.0,Nonliving_Things,Musical_Inst,saxophone,1,0.7501980066299438,3,1.2303210496902466,1.0,Living_Things,Marine_creatures,killer-whale,sub-04,15,1
2,0.5803247094154358,3,0.3302755355834961,1.0,Living_Things,Birds,rooster,2,0.5703218579292297,1,0.2603283524513244,1.0,Nonliving_Things,Musical_Inst,saxophone,sub-04,15,1
2,0.6303327083587646,2,0.2702744305133819,1.0,Nonliving_Things,Musical_Inst,trumpet,2,0.5803247094154358,3,0.3302755355834961,1.0,Living_Things,Birds,rooster,sub-04,15,1
2,0.6003214716911316,2,0.290323257446289,0.0,Living_Things,Animals,giraffe,2,0.6303327083587646,2,0.2702744305133819,1.0,Nonliving_Things,Musical_Inst,trumpet,sub-04,15,1
1,0.7903234362602234,2,0.2303252816200256,1.0,Nonliving_Things,Vehicles,train,2,0.6003214716911316,2,0.290323257446289,0.0,Living_Things,Animals,giraffe,sub-04,15,1
1,0.760327160358429,1,0.2502852082252502,0.0,Nonliving_Things,Vehicles,van,1,0.7903234362602234,2,0.2303252816200256,1.0,Nonliving_Things,Vehicles,train,sub-04,15,1
2,0.5003144145011902,1,0.2303266525268554,0.0,Living_Things,Animals,horse,1,0.760327160358429,1,0.2502852082252502,0.0,Nonliving_Things,Vehicles,van,sub-04,15,1
1,0.7803547978401184,3,0.2403195053339004,1.0,Nonliving_Things,Furniture,sofa,2,0.5003144145011902,1,0.2303266525268554,0.0,Living_Things,Animals,horse,sub-04,15,1
1,0.5603567361831665,2,0.4703292846679687,1.0,Nonliving_Things,Vehicles,ship,1,0.7803547978401184,3,0.2403195053339004,1.0,Nonliving_Things,Furniture,sofa,sub-04,15,1
1,0.6702780723571777,3,0.550327479839325,1.0,Nonliving_Things,Musical_Inst,tuba,1,0.5603567361831665,2,0.4703292846679687,1.0,Nonliving_Things,Vehicles,ship,sub-04,15,1
2,0.7403597831726074,1,0.4303609728813171,0.0,Living_Things,Insects,scorpion,1,0.6702780723571777,3,0.550327479839325,1.0,Nonliving_Things,Musical_Inst,tuba,sub-04,15,1
2,0.6603270769119263,1,0.460315853357315,1.0,Nonliving_Things,Kitchen_Uten,teapot,2,0.7403597831726074,1,0.4303609728813171,0.0,Living_Things,Insects,scorpion,sub-04,15,1
2,0.5801947116851807,3,1.0703152418136597,1.0,Living_Things,Birds,hen,2,0.6603270769119263,1,0.460315853357315,1.0,Nonliving_Things,Kitchen_Uten,teapot,sub-04,15,1
2,0.7703260779380798,2,0.8303267359733582,0.0,Nonliving_Things,Kitchen_Uten,pot,2,0.5801947116851807,3,1.0703152418136597,1.0,Living_Things,Birds,hen,sub-04,15,1
1,1.320314884185791,2,0.6403213739395142,1.0,Living_Things,Birds,hummingbird,2,0.7703260779380798,2,0.8303267359733582,0.0,Nonliving_Things,Kitchen_Uten,pot,sub-04,15,1
1,0.6803338527679443,1,0.290185809135437,1.0,Nonliving_Things,Furniture,table,1,1.320314884185791,2,0.6403213739395142,1.0,Living_Things,Birds,hummingbird,sub-04,15,1
2,0.6803209781646729,1,0.3203188180923462,0.0,Living_Things,Birds,goldfinch,1,0.6803338527679443,1,0.290185809135437,1.0,Nonliving_Things,Furniture,table,sub-04,15,1
1,0.7403215765953064,3,0.8103278279304504,1.0,Living_Things,Birds,goose,2,0.6803209781646729,1,0.3203188180923462,0.0,Living_Things,Birds,goldfinch,sub-04,15,1
2,0.7103230953216553,3,0.4303198456764221,1.0,Living_Things,Animals,zebra,1,0.7403215765953064,3,0.8103278279304504,1.0,Living_Things,Birds,goose,sub-04,15,1
1,0.5803368091583252,1,0.3003227114677429,1.0,Living_Things,Birds,kiwi,2,0.7103230953216553,3,0.4303198456764221,1.0,Living_Things,Animals,zebra,sub-04,15,1
2,0.5904541015625,1,0.2303244024515152,1.0,Living_Things,Insects,ladybird,1,0.5803368091583252,1,0.3003227114677429,1.0,Living_Things,Birds,kiwi,sub-04,15,1
2,0.6104511022567749,3,0.8804893493652344,1.0,Living_Things,Marine_creatures,whale,2,0.5904541015625,1,0.2303244024515152,1.0,Living_Things,Insects,ladybird,sub-04,15,1
1,1.1305171251296997,1,0.720443844795227,1.0,Nonliving_Things,Kitchen_Uten,small-saucepan,2,0.6104511022567749,3,0.8804893493652344,1.0,Living_Things,Marine_creatures,whale,sub-04,15,1
2,0.7804380059242249,1,0.3204474151134491,1.0,Living_Things,Marine_creatures,lobster,1,1.1305171251296997,1,0.720443844795227,1.0,Nonliving_Things,Kitchen_Uten,small-saucepan,sub-04,15,1
1,0.6904264688491821,3,0.2303196191787719,1.0,Nonliving_Things,Furniture,rocking-chair,2,0.7804380059242249,1,0.3204474151134491,1.0,Living_Things,Marine_creatures,lobster,sub-04,15,1
2,1.16028094291687,1,0.8600892424583435,0.0,Living_Things,Marine_creatures,pomfret,1,0.6904264688491821,3,0.2303196191787719,1.0,Nonliving_Things,Furniture,rocking-chair,sub-04,15,1
1,0.87032151222229,1,0.5503199696540833,0.0,Nonliving_Things,Vehicles,tractor,2,0.5703244209289551,3,0.2503194808959961,1.0,Nonliving_Things,Furniture,wardrobe,sub-04,15,1
1,0.5003173351287842,3,0.3403061032295227,1.0,Living_Things,Marine_creatures,shark,1,0.6003652215003967,1,0.8703519105911255,1.0,Living_Things,Birds,magpie,sub-04,15,2
2,0.6202619671821594,1,0.2503328621387481,1.0,Living_Things,Animals,lynx,1,0.5003173351287842,3,0.3403061032295227,1.0,Living_Things,Marine_creatures,shark,sub-04,15,2
1,0.8403252363204956,1,0.6303468346595764,0.0,Living_Things,Animals,lioness,2,0.6202619671821594,1,0.2503328621387481,1.0,Living_Things,Animals,lynx,sub-04,15,2
2,0.6303064823150635,3,0.4803058207035064,1.0,Nonliving_Things,Musical_Inst,piano,2,0.7203132510185242,3,0.9203022122383118,1.0,Living_Things,Animals,turtle,sub-04,15,2
2,0.5803042650222778,1,0.4403081238269806,0.0,Nonliving_Things,Buildings,church,2,0.6303064823150635,3,0.4803058207035064,1.0,Nonliving_Things,Musical_Inst,piano,sub-04,15,2
2,0.4703080952167511,3,0.23030786216259,1.0,Nonliving_Things,Furniture,bedside-table,2,0.5803042650222778,1,0.4403081238269806,0.0,Nonliving_Things,Buildings,church,sub-04,15,2
2,0.7203112840652466,1,0.9501768946647644,1.0,Nonliving_Things,Buildings,cathedral,2,0.4703080952167511,3,0.23030786216259,1.0,Nonliving_Things,Furniture,bedside-table,sub-04,15,2
2,0.6000885963439941,3,0.3103047609329223,1.0,Nonliving_Things,Kitchen_Uten,coking-pot,2,0.7203112840652466,1,0.9501768946647644,1.0,Nonliving_Things,Buildings,cathedral,sub-04,15,2
2,0.7703067660331726,1,0.4800983369350433,1.0,Nonliving_Things,Vehicles,plane,2,0.6000885963439941,3,0.3103047609329223,1.0,Nonliving_Things,Kitchen_Uten,coking-pot,sub-04,15,2
1,0.4403072595596313,1,0.310305118560791,1.0,Living_Things,Birds,pelican,2,0.7703067660331726,1,0.4800983369350433,1.0,Nonliving_Things,Vehicles,plane,sub-04,15,2
2,0.6703396439552307,1,0.3203380107879638,0.0,Living_Things,Birds,owl,1,0.4403072595596313,1,0.310305118560791,1.0,Living_Things,Birds,pelican,sub-04,15,2
2,0.6503926515579224,3,1.090370535850525,1.0,Living_Things,Birds,ostrich,2,0.6703396439552307,1,0.3203380107879638,0.0,Living_Things,Birds,owl,sub-04,15,2
1,0.6600852012634277,3,0.9203675985336304,1.0,Living_Things,Birds,raven,2,0.6503926515579224,3,1.090370535850525,1.0,Living_Things,Birds,ostrich,sub-04,15,2
2,0.6101486086845398,1,0.3503473997116089,0.0,Living_Things,Marine_creatures,manatee,1,0.6600852012634277,3,0.9203675985336304,1.0,Living_Things,Birds,raven,sub-04,15,2
1,0.7203018069267273,1,0.4203316271305084,0.0,Nonliving_Things,Buildings,castle,2,0.6101486086845398,1,0.3503473997116089,0.0,Living_Things,Marine_creatures,manatee,sub-04,15,2
2,0.63031005859375,1,0.5903035402297974,1.0,Living_Things,Birds,pigeon,1,0.7203018069267273,1,0.4203316271305084,0.0,Nonliving_Things,Buildings,castle,sub-04,15,2
1,0.7403876781463623,3,1.2303342819213867,0.0,Nonliving_Things,Tools,axe,2,0.63031005859375,1,0.5903035402297974,1.0,Living_Things,Birds,pigeon,sub-04,15,2
2,0.6503102779388428,1,0.6003080010414124,0.0,Living_Things,Birds,partridge,1,0.7403876781463623,3,1.2303342819213867,0.0,Nonliving_Things,Tools,axe,sub-04,15,2
2,0.6703090071678162,2,1.0803049802780151,0.0,Living_Things,Animals,rhino,2,0.6503102779388428,1,0.6003080010414124,0.0,Living_Things,Birds,partridge,sub-04,15,2
2,0.8403141498565674,3,0.4903133809566498,1.0,Nonliving_Things,Vehicles,boat,2,0.6703090071678162,2,1.0803049802780151,0.0,Living_Things,Animals,rhino,sub-04,15,2
2,1.4803071022033691,1,0.8203152418136597,1.0,Living_Things,Birds,penguin,2,0.8403141498565674,3,0.4903133809566498,1.0,Nonliving_Things,Vehicles,boat,sub-04,15,2
2,0.7002789974212646,3,0.4303085505962372,1.0,Nonliving_Things,Furniture,Chest-of-drawers,2,1.4803071022033691,1,0.8203152418136597,1.0,Living_Things,Birds,penguin,sub-04,15,2
2,0.75031578540802,1,0.3502594828605652,0.0,Nonliving_Things,Vehicles,car,2,0.7002789974212646,3,0.4303085505962372,1.0,Nonliving_Things,Furniture,Chest-of-drawers,sub-04,15,2
2,0.7003065943717957,1,0.410344660282135,0.0,Living_Things,Birds,seagull,2,0.75031578540802,1,0.3502594828605652,0.0,Nonliving_Things,Vehicles,car,sub-04,15,2
2,0.4803468286991119,2,0.3603526353836059,1.0,Nonliving_Things,Furniture,armchair,2,0.7003065943717957,1,0.410344660282135,0.0,Living_Things,Birds,seagull,sub-04,15,2
1,0.690321147441864,1,0.5803419947624207,0.0,Living_Things,Marine_creatures,narwhal,2,0.4803468286991119,2,0.3603526353836059,1.0,Nonliving_Things,Furniture,armchair,sub-04,15,2
2,0.5103288292884827,3,0.5903316736221313,1.0,Nonliving_Things,Furniture,bookcase,1,0.690321147441864,1,0.5803419947624207,0.0,Living_Things,Marine_creatures,narwhal,sub-04,15,2
2,0.6002843379974365,1,0.610325276851654,1.0,Nonliving_Things,Furniture,chair,2,0.5103288292884827,3,0.5903316736221313,1.0,Nonliving_Things,Furniture,bookcase,sub-04,15,2
1,0.5703072547912598,3,0.2803304195404053,1.0,Nonliving_Things,Furniture,bed,2,0.6002843379974365,1,0.610325276851654,1.0,Nonliving_Things,Furniture,chair,sub-04,15,2
1,0.5100864768028259,3,0.2302769124507904,1.0,Nonliving_Things,Musical_Inst,guitar,2,0.7203208208084106,1,0.2803309559822082,0.0,Living_Things,Animals,cow,sub-04,15,3
2,0.8103194832801819,2,0.2601174116134643,0.0,Living_Things,Animals,armadillo,1,0.5100864768028259,3,0.2302769124507904,1.0,Nonliving_Things,Musical_Inst,guitar,sub-04,15,3
2,0.600389301776886,1,0.2502005696296692,1.0,Living_Things,Animals,cheetah,2,0.8103194832801819,2,0.2601174116134643,0.0,Living_Things,Animals,armadillo,sub-04,15,3
1,0.7803192734718323,2,0.2503907680511474,1.0,Living_Things,Birds,toucan,2,0.600389301776886,1,0.2502005696296692,1.0,Living_Things,Animals,cheetah,sub-04,15,3
1,0.5303472876548767,1,0.2803797721862793,0.0,Living_Things,Animals,tapir,1,0.7803192734718323,2,0.2503907680511474,1.0,Living_Things,Birds,toucan,sub-04,15,3
2,0.6701845526695251,1,0.5103430151939392,1.0,Nonliving_Things,Buildings,factory,1,0.5303472876548767,1,0.2803797721862793,0.0,Living_Things,Animals,tapir,sub-04,15,3
2,0.9001930356025696,2,0.5603347420692444,1.0,Nonliving_Things,Tools,hammer,2,0.6701845526695251,1,0.5103430151939392,1.0,Nonliving_Things,Buildings,factory,sub-04,15,3
2,0.4603273272514343,2,0.2803192138671875,1.0,Nonliving_Things,Buildings,granary,2,0.9001930356025696,2,0.5603347420692444,1.0,Nonliving_Things,Tools,hammer,sub-04,15,3
2,0.5703274011611938,1,0.3003209829330444,0.0,Nonliving_Things,Furniture,lamp,2,0.4603273272514343,2,0.2803192138671875,1.0,Nonliving_Things,Buildings,granary,sub-04,15,3
2,0.5803216099739075,3,0.5202972888946533,1.0,Living_Things,Marine_creatures,crab,2,0.5703274011611938,1,0.3003209829330444,0.0,Nonliving_Things,Furniture,lamp,sub-04,15,3
2,0.4203224182128906,2,0.2503381073474884,1.0,Nonliving_Things,Buildings,house,2,0.5803216099739075,3,0.5202972888946533,1.0,Living_Things,Marine_creatures,crab,sub-04,15,3
1,0.4602919816970825,1,0.2702765464782715,0.0,Nonliving_Things,Buildings,mill,2,0.4203224182128906,2,0.2503381073474884,1.0,Nonliving_Things,Buildings,house,sub-04,15,3
2,0.5103227496147156,3,0.3103149831295013,1.0,Nonliving_Things,Musical_Inst,drum,1,0.4602919816970825,1,0.2702765464782715,0.0,Nonliving_Things,Buildings,mill,sub-04,15,3
2,0.6004494428634644,1,0.6103193759918213,0.0,Living_Things,Animals,cat,2,0.5103227496147156,3,0.3103149831295013,1.0,Nonliving_Things,Musical_Inst,drum,sub-04,15,3
1,0.5004597902297974,3,0.2303652167320251,1.0,Living_Things,Marine_creatures,sperm-whale,2,0.6004494428634644,1,0.6103193759918213,0.0,Living_Things,Animals,cat,sub-04,15,3
2,0.8904567360877991,1,0.5104423761367798,0.0,Nonliving_Things,Furniture,filling-cabinet,1,0.5004597902297974,3,0.2303652167320251,1.0,Living_Things,Marine_creatures,sperm-whale,sub-04,15,3
2,0.7504363656044006,1,0.3404266834259033,0.0,Living_Things,Marine_creatures,dolphin,2,0.8904567360877991,1,0.5104423761367798,0.0,Nonliving_Things,Furniture,filling-cabinet,sub-04,15,3
1,0.5604360699653625,3,0.2804447710514068,1.0,Living_Things,Animals,elephant,2,0.7504363656044006,1,0.3404266834259033,0.0,Living_Things,Marine_creatures,dolphin,sub-04,15,3
2,0.6602999567985535,3,0.9203259944915771,1.0,Nonliving_Things,Buildings,palace,1,0.5604360699653625,3,0.2804447710514068,1.0,Living_Things,Animals,elephant,sub-04,15,3
