category,index,probe_path,subcategory,label,n,correctAns_mean,correctAns_raw,discrim_resptime_mean,discrim_resptime_raw,discrim_resptime_std,image_onset_time_mean,image_onset_time_raw,image_onset_time_std,jitter1_mean,jitter1_raw,jitter2_mean,jitter2_raw,probeFrames_mean,probeFrames_raw,probeFrames_std,response.corr_mean,response.corr_raw,response.corr_std,response.keys_raw,response.rt_mean,response.rt_raw,response.rt_std,response_window_raw,visibil_resptime_mean,visibil_resptime_raw,visibil_resptime_std,visible.corr_mean,visible.corr_raw,visible.corr_std,visible.keys_raw,visible.rt_mean,visible.rt_raw,visible.rt_std,order
Nonliving_Things,19,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/couch_0.jpg,Furniture,couch,1.0,2.0,2,307.729400635,307.7294006347656,0.0,305.789459229,305.7894592285156,0.0,1.5,1.5,6.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,'2',1.1300817728,1.1300817728042603,0.0,'V_nV',309.239990234,309.239990234375,0.0,0.0,0.0,0.0,'3',0.370333880186,0.37033388018608093,0.0,22.0
Living_Things,1,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/armadillo_17.jpg,Animals,armadillo,1.0,2.0,2,425.95880127,425.95880126953125,0.0,424.018859863,424.01885986328125,0.0,1.5,1.5,6.5,6.5,1.0,1.0,0.0,1.0,1.0,0.0,'2',0.720304608345,0.7203046083450317,0.0,'nV_V',427.469360352,427.4693603515625,0.0,0.0,0.0,0.0,'2',0.300252586603,0.3002525866031647,0.0,31.0
Nonliving_Things,58,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Buildings/palace_4.jpg,Buildings,palace,1.0,2.0,2,269.64956665,269.6495666503906,0.0,266.709625244,266.7096252441406,0.0,2.5,2.5,6.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,'2',1.37024796009,1.3702479600906372,0.0,'V_nV',271.160095215,271.16009521484375,0.0,0.0,0.0,0.0,,,,,19.0
Living_Things,16,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/cheetah_13.jpg,Animals,cheetah,1.0,1.0,1,243.439697266,243.439697265625,0.0,240.999755859,240.999755859375,0.0,2.0,2.0,6.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,'V_nV',244.950134277,244.95013427734375,0.0,0.0,0.0,0.0,'2',0.340294837952,0.34029483795166016,0.0,17.0
Living_Things,24,../experiment_stimuli/bw_bc_bl/Living_Things/Insects/dragonfly_10.jpg,Insects,dragonfly,1.0,2.0,2,413.598846436,413.5988464355469,0.0,411.158905029,411.1589050292969,0.0,2.0,2.0,6.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,'2',0.450288921595,0.45028892159461975,0.0,'nV_V',415.109405518,415.1094055175781,0.0,0.0,0.0,0.0,'2',0.360292762518,0.3602927625179291,0.0,30.0
Nonliving_Things,53,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Buildings/mill_7.jpg,Buildings,mill,1.0,1.0,1,160.790130615,160.79013061523438,0.0,156.850204468,156.85020446777344,0.0,3.5,3.5,6.5,6.5,1.0,1.0,0.0,0.0,0.0,0.0,,,,,'nV_V',162.300537109,162.300537109375,0.0,0.0,0.0,0.0,'2',0.540290296078,0.5402902960777283,0.0,11.0
Living_Things,80,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/sperm-whale_17.jpg,Marine_creatures,sperm-whale,1.0,2.0,2,132.070236206,132.0702362060547,0.0,130.130325317,130.1303253173828,0.0,1.5,1.5,7.5,7.5,1.0,1.0,0.0,1.0,1.0,0.0,'2',0.550300657749,0.550300657749176,0.0,'nV_V',133.580780029,133.58078002929688,0.0,0.0,0.0,0.0,'2',0.410295188427,0.41029518842697144,0.0,9.0
Nonliving_Things,31,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/frying-pan_24.jpg,Kitchen_Uten,frying-pan,1.0,1.0,1,295.369445801,295.36944580078125,0.0,293.429534912,293.4295349121094,0.0,1.5,1.5,6.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,'nV_V',296.879882812,296.8798828125,0.0,0.0,0.0,0.0,'2',0.960301935673,0.96030193567276,0.0,21.0
Nonliving_Things,25,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Musical_Inst/drum_15.jpg,Musical_Inst,drum,1.0,2.0,2,320.089324951,320.0893249511719,0.0,318.149414062,318.1494140625,0.0,1.5,1.5,7.0,7.0,1.0,1.0,0.0,1.0,1.0,0.0,'2',1.3503600359,1.3503600358963013,0.0,'V_nV',321.599853516,321.599853515625,0.0,0.0,0.0,0.0,,,,,23.0

extraInfo
n_square,32
expName,Expt_DEF
probeFrames,1
participant,
frameRate,99.9992320373
date,2019_Mar_22_2025
session,002
premask_dur,20
postmask_dur,20
block,3
